Scenario;Avg. Infected;Avg. Contaminated;
408;7.7851952770208905;0.0;
409;7.708446866485014;0.0018165304268846503;
410;7.655313351498638;0.0027247956403269754;
411;7.659400544959128;0.0;
412;7.653496821071753;0.0018165304268846503;
413;7.721162579473206;0.0027247956403269754;
414;7.51544050862852;0.0;
415;7.8119891008174385;0.0;
416;7.575386012715713;0.0;
417;7.663941871026339;0.17892824704813806;
418;7.598092643051771;0.0;
419;7.6961852861035425;0.0;
420;7.6811989100817435;0.0;
421;7.8442325158946415;0.0018165304268846503;
422;7.883287920072661;0.008174386920980926;
423;7.6012715712988195;0.9314259763851045;
424;7.613079019073569;0.0;
425;7.648047229791099;0.0027247956403269754;
426;7.470935513169845;0.0;
427;7.719800181653043;0.0018165304268846503;
428;7.655313351498638;0.0;
429;7.681653042688465;0.0;
430;7.42960944595822;0.0;
431;7.778837420526794;0.005449591280653951;
432;7.583560399636694;0.0;
433;7.567211625794732;0.0;
434;7.673478655767484;0.0;
435;7.490917347865577;0.5844686648501363;
436;7.742960944595822;0.0;
437;7.630336058128973;0.0;
438;7.741598546775658;0.8737511353315168;
439;7.5862851952770205;0.0;
440;7.623069936421435;0.005449591280653951;
441;7.479564032697548;0.0;
442;7.67211625794732;0.0018165304268846503;
443;7.716621253405995;0.0;
444;7.426884650317893;0.23705722070844687;
445;7.592188919164396;0.0018165304268846503;
446;7.717529518619437;0.0;
447;7.909627611262489;0.0;
448;7.742960944595822;0.0;
449;7.579019073569483;0.010899182561307902;
450;7.7761126248864665;0.5267938237965486;
451;7.6811989100817435;0.0;
452;7.7193460490463215;0.005449591280653951;
453;7.772025431425976;0.0;
454;7.672570390554042;0.0;
455;7.743869209809264;0.0;
456;7.7188919164396;0.0;
457;7.681653042688465;0.0018165304268846503;
458;7.816076294277929;0.0;
459;7.698910081743869;0.0;
460;7.7238873751135335;0.0;
461;7.7188919164396;0.0;
462;7.726158038147139;0.0;
463;7.6716621253406;0.0;
464;7.540417801998183;0.0;
465;7.5858310626703;0.0;
466;7.6094459582198;0.0;
467;7.687102633969119;0.0027247956403269754;
468;7.764305177111717;0.0;
469;7.840599455040872;0.0;
470;7.741144414168938;0.0;
471;7.499091734786558;0.0;
472;7.743869209809264;0.0018165304268846503;
473;7.775204359673024;0.0;
474;7.59763851044505;0.17892824704813806;
475;7.745231607629428;0.0018165304268846503;
476;7.604904632152588;0.0027247956403269754;
477;7.7089009990917345;1.399636693914623;
478;7.903723887375113;0.0018165304268846503;
479;7.725249772933696;0.0;
480;7.581743869209809;0.0;
481;7.728428701180745;0.005449591280653951;
482;7.686648501362398;0.0027247956403269754;
483;7.670753860127157;0.0;
484;7.64850136239782;0.0;
485;7.653950953678474;0.005449591280653951;
