298;RESPIRATOR_MASK;5;6;4;0.0;3
299;RESPIRATOR_MASK;5;6;6;0.0;3
300;RESPIRATOR_MASK;5;6;10000000;0.0;3
301;RESPIRATOR_MASK;5;6;4;0.0;5
302;RESPIRATOR_MASK;5;6;6;0.0;5
303;RESPIRATOR_MASK;5;6;10000000;0.0;5
304;RESPIRATOR_MASK;5;6;4;0.0;10
305;RESPIRATOR_MASK;5;6;6;0.0;10
306;RESPIRATOR_MASK;5;6;10000000;0.0;10
307;RESPIRATOR_MASK;5;6;4;0.5;3
308;RESPIRATOR_MASK;5;6;6;0.5;3
309;RESPIRATOR_MASK;5;6;10000000;0.5;3
310;RESPIRATOR_MASK;5;6;4;0.5;5
311;RESPIRATOR_MASK;5;6;6;0.5;5
312;RESPIRATOR_MASK;5;6;10000000;0.5;5
313;RESPIRATOR_MASK;5;6;4;0.5;10
314;RESPIRATOR_MASK;5;6;6;0.5;10
315;RESPIRATOR_MASK;5;6;10000000;0.5;10
316;RESPIRATOR_MASK;5;6;4;1.0;3
317;RESPIRATOR_MASK;5;6;6;1.0;3
318;RESPIRATOR_MASK;5;6;10000000;1.0;3
319;RESPIRATOR_MASK;5;6;4;1.0;5
320;RESPIRATOR_MASK;5;6;6;1.0;5
321;RESPIRATOR_MASK;5;6;10000000;1.0;5
322;RESPIRATOR_MASK;5;6;4;1.0;10
323;RESPIRATOR_MASK;5;6;6;1.0;10
324;RESPIRATOR_MASK;5;6;10000000;1.0;10
325;NO_MASK;10;1;4;0.0;3
326;NO_MASK;10;1;6;0.0;3
327;NO_MASK;10;1;10000000;0.0;3
328;NO_MASK;10;1;4;0.0;5
329;NO_MASK;10;1;6;0.0;5
330;NO_MASK;10;1;10000000;0.0;5
331;NO_MASK;10;1;4;0.0;10
332;NO_MASK;10;1;6;0.0;10
333;NO_MASK;10;1;10000000;0.0;10
334;NO_MASK;10;1;4;0.5;3
335;NO_MASK;10;1;6;0.5;3
336;NO_MASK;10;1;10000000;0.5;3
337;NO_MASK;10;1;4;0.5;5
338;NO_MASK;10;1;6;0.5;5
339;NO_MASK;10;1;10000000;0.5;5
340;NO_MASK;10;1;4;0.5;10
341;NO_MASK;10;1;6;0.5;10
342;NO_MASK;10;1;10000000;0.5;10
343;NO_MASK;10;1;4;1.0;3
344;NO_MASK;10;1;6;1.0;3
345;NO_MASK;10;1;10000000;1.0;3
346;NO_MASK;10;1;4;1.0;5
347;NO_MASK;10;1;6;1.0;5
348;NO_MASK;10;1;10000000;1.0;5
349;NO_MASK;10;1;4;1.0;10
350;NO_MASK;10;1;6;1.0;10
351;NO_MASK;10;1;10000000;1.0;10
352;NO_MASK;10;4;4;0.0;3
353;NO_MASK;10;4;6;0.0;3
354;NO_MASK;10;4;10000000;0.0;3
355;NO_MASK;10;4;4;0.0;5
356;NO_MASK;10;4;6;0.0;5
357;NO_MASK;10;4;10000000;0.0;5
358;NO_MASK;10;4;4;0.0;10
359;NO_MASK;10;4;6;0.0;10
360;NO_MASK;10;4;10000000;0.0;10
361;NO_MASK;10;4;4;0.5;3
362;NO_MASK;10;4;6;0.5;3
363;NO_MASK;10;4;10000000;0.5;3
364;NO_MASK;10;4;4;0.5;5
365;NO_MASK;10;4;6;0.5;5
366;NO_MASK;10;4;10000000;0.5;5
367;NO_MASK;10;4;4;0.5;10
368;NO_MASK;10;4;6;0.5;10
369;NO_MASK;10;4;10000000;0.5;10
370;NO_MASK;10;4;4;1.0;3
371;NO_MASK;10;4;6;1.0;3
372;NO_MASK;10;4;10000000;1.0;3
373;NO_MASK;10;4;4;1.0;5
374;NO_MASK;10;4;6;1.0;5
375;NO_MASK;10;4;10000000;1.0;5
376;NO_MASK;10;4;4;1.0;10
377;NO_MASK;10;4;6;1.0;10
378;NO_MASK;10;4;10000000;1.0;10
379;NO_MASK;10;6;4;0.0;3
380;NO_MASK;10;6;6;0.0;3
381;NO_MASK;10;6;10000000;0.0;3
382;NO_MASK;10;6;4;0.0;5
383;NO_MASK;10;6;6;0.0;5
384;NO_MASK;10;6;10000000;0.0;5
385;NO_MASK;10;6;4;0.0;10
386;NO_MASK;10;6;6;0.0;10
387;NO_MASK;10;6;10000000;0.0;10
388;NO_MASK;10;6;4;0.5;3
389;NO_MASK;10;6;6;0.5;3
390;NO_MASK;10;6;10000000;0.5;3
391;NO_MASK;10;6;4;0.5;5
392;NO_MASK;10;6;6;0.5;5
393;NO_MASK;10;6;10000000;0.5;5
394;NO_MASK;10;6;4;0.5;10
395;NO_MASK;10;6;6;0.5;10
396;NO_MASK;10;6;10000000;0.5;10
397;NO_MASK;10;6;4;1.0;3
398;NO_MASK;10;6;6;1.0;3
399;NO_MASK;10;6;10000000;1.0;3
400;NO_MASK;10;6;4;1.0;5
401;NO_MASK;10;6;6;1.0;5
402;NO_MASK;10;6;10000000;1.0;5
403;NO_MASK;10;6;4;1.0;10
404;NO_MASK;10;6;6;1.0;10
405;NO_MASK;10;6;10000000;1.0;10
406;CLOTH_MASK;10;1;4;0.0;3
407;CLOTH_MASK;10;1;6;0.0;3
408;CLOTH_MASK;10;1;10000000;0.0;3
409;CLOTH_MASK;10;1;4;0.0;5
410;CLOTH_MASK;10;1;6;0.0;5
411;CLOTH_MASK;10;1;10000000;0.0;5
412;CLOTH_MASK;10;1;4;0.0;10
413;CLOTH_MASK;10;1;6;0.0;10
414;CLOTH_MASK;10;1;10000000;0.0;10
415;CLOTH_MASK;10;1;4;0.5;3
416;CLOTH_MASK;10;1;6;0.5;3
417;CLOTH_MASK;10;1;10000000;0.5;3
418;CLOTH_MASK;10;1;4;0.5;5
419;CLOTH_MASK;10;1;6;0.5;5
420;CLOTH_MASK;10;1;10000000;0.5;5
421;CLOTH_MASK;10;1;4;0.5;10
